Fri Feb 07 2020 22:30:33 GMT-0500 (Eastern Standard Time) - Run Time: 3131ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 1500-1900
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig      trip_m      total
          36        1245         12
          36        1254         10
          36        1263         27
          36        1264         14
          36        1286         18
          36        1301         12
          36        1321         13
          36        1330         15
          36        1368         11
          36        1369         18
          36        1392         18
          36        1403         14
          36        1404         18
          36        1419         33
          36        1430         12
          36        1434          8
          36        1471         13
          36        1475         18
          36        1478         28
          36        1514         18
          36        1526         37
          36        1555         15
          36        1562         10
          36        1568         17
          36        1574         21
          36        1575         18
          36        1585         20
          36        1596         27
          36        1618         20
          36        1628         18
          36        1636         18
          36        1646         21
          36        1647         14
          36        1653         16
          36        1654         17
          36        1661          5
          36        1663         23
          36        1682         14
          36        1683         18
          36        1716         25
          36        1731         23
          36        1742         22
          36        1744         15
          36        1757         18
          36        1777         86
          36        1783         18
          36        1811         38
          36        1812         14
          36        1826          8
          36        1827         14
          36        1836         17
          36        1874         27
          36        1889         20
          36        1890          4
          36        1909         34
          36        1930         17
          36        1934         19
          36        1952         12
          36        1953         29
          36        1992         31
          36        2009         17
          36        2023         15
          36        2049         18
          36        2089         27
          36        2092         19
          36        2138         18
          36        2142         24
          36        2178         88
          36        2186         78
          36        2209         34
          36        2241         24
          36        2273         37
          36        2275         27
          36        2286         23
          36        2308         38
          36        2311         14
          36        2314         69
          36        2321         24
          36        2323         12
          36        2331         20
          36        2353         16
          36        2390         35
          36        2400         23
          36        2439         23
          36        2462         12
          36        2478         33
          36        2480          4
          36        2543         16
          36        2597         19
          36        2610         19
          36        2612         30
          36        2625         16
          36        2653         28
          36        2668          4
          36        2765         15
          36        2948          5
          36        3050         16
          36        3067         18
          36        3126          4
          36        3221         43
          36        3266          5
          36        3275         20
          36        3291         20
          36        3313         23
          36        3385         14
          36        3407          7
          36        3527         15
          36        3611         15
          36        3963         14
          36        4203          6
          36        5900          4
          37          88         15
          37         168         15
          37         178         22
          37         208         15
          37         212         35
          37         219          6
          37         228         10
          37         242         13
          37         247         29
          37         280          9
          37         308         73
          37         313         18
          37         316         21
          37         325         12
          37         332         19
          37         370         27
          37         388         18
          37         414         17
          37         418         12
          37         427         21
          37         437          6
          37         443         12
          37         464         13
          37         519         11
          37         529         15
          37         564         14
          37         567         13
          37         569         18
          37         599         21
          37         616          9
          37         621         71
          37         640         12
          37         642          6
          37         655         24
          37         659          5
          37         660         14
          37         686         19
          37         689         12
          37         707         21
          37         709         28
          37         723         28
          37         767         17
          37         827         21
          37         834         18
          37         863          5
          37         895         72
          37         896         40
          37         905         18
          37         931         12
          37         932         25
          37         961         18
          37         976         14
          37         979         10
          37         980         11
          37         986         29
          37        1022         17
          37        1028          5
          37        1031         27
          37        1059         15
          37        1079         29
          37        1093          9
          37        1125         25
          37        1139         22
          37        1163         10
          37        1165         23
          37        1170         15
          37        1177         19
          37        1182         20
          37        1213         49
          37        1231         14
          37        1254         21
          37        1261         29
          37        1286         29
          37        1288         18
          37        1307         12
          37        1321         21
          37        1326         11
          37        1376          5
          37        1377         19
          37        1384         12
          37        1388         18
          37        1394         20
          37        1404         58
          37        1458         19
          37        1466         34
          37        1469         14
          37        1486         17
          37        1508          5
          37        1512         22
          37        1539          4
          37        1547         23
          37        1563          4
          37        1575         31
          37        1576         15
          37        1592         29
          37        1602         21
          37        1615          6
          37        1650         16
          37        1683          9
          37        1706         37
          37        1724         29
          37        1732         28
          37        1734          5
          37        1735         18
          37        1784         25
          37        1793         31
          37        1806         18
          37        1807          5
          37        1817         18
          37        1828         22
          37        1876         36
          37        1880         17
          37        1922         18
          37        1940         25
          37        1972         15
          37        1986         12
          37        2012         12
          37        2092         22
          37        2105         25
          37        2137         42
          37        2166          7
          37        2216         17
          37        2304         12
          37        2445         19
          37        2477          8
          37        2582         21
          37        2610          7
          37        2663         23
          37        2666          9
          37        2678          5
          37        2680          5
          37        2744         17
          37        2793          5
          37        2935         19
          37        3143         43
          37        3217         13
          37        3329         22
          37        3349         56
          37        3444         20
          37        5731         14
          38          22         16
          38          53         31
          38         118         38
          38         205         23
          38         211        142
          38         216         25
          38         219         15
          38         222         21
          38         227         15
          38         234         23
          38         236         48
          38         242         13
          38         268         23
          38         271         55
          38         282         19
          38         333         30
          38         336         23
          38         363          9
          38         366         21
          38         389         21
          38         411         44
          38         414         17
          38         417         10
          38         426         37
          38         431         19
          38         432         11
          38         449         12
          38         450         38
          38         457         65
          38         477        128
          38         485          9
          38         501         47
          38         507          5
          38         519         34
          38         522         14
          38         556         11
          38         561         12
          38         595         27
          38         603         42
          38         658         16
          38         659         16
          38         691         50
          38         697         43
          38         699         16
          38         705         14
          38         718         20
          38         719         11
          38         742         18
          38         763         14
          38         771          9
          38         773         11
          38         779         14
          38         801         11
          38         816         16
          38         820         12
          38         821          5
          38         831         24
          38         849         14
          38         850         44
          38         855         24
          38         858         37
          38         871         15
          38         878         15
          38         896         12
          38         922         13
          38         962         27
          38         974          7
          38         976         20
          38         993         14
          38        1025         29
          38        1046         47
          38        1050         37
          38        1068         15
          38        1078         14
          38        1109         11
          38        1126         31
          38        1156         30
          38        1157         25
          38        1175         14
          38        1185         30
          38        1191         14
          38        1199         13
          38        1206         44
          38        1224         10
          38        1225         38
          38        1227          8
          38        1246         27
          38        1250         30
          38        1254         19
          38        1269         25
          38        1297         16
          38        1313         20
          38        1314         82
          38        1325          9
          38        1328         20
          38        1335         17
          38        1339          4
          38        1341         15
          38        1342         37
          38        1357         65
          38        1376         14
          38        1384         24
          38        1393         34
          38        1410         37
          38        1419         12
          38        1421          4
          38        1430         30
          38        1449         19
          38        1462         32
          38        1471         16
          38        1485         28
          38        1492         14
          38        1500         47
          38        1507         16
          38        1510         43
          38        1511         18
          38        1519         16
          38        1521         13
          38        1527         44
          38        1530         18
          38        1535         28
          38        1549         13
          38        1556        171
          38        1559         40
          38        1565         17
          38        1580         16
          38        1595         15
          38        1600         85
          38        1603         27
          38        1604         18
          38        1612         27
          38        1617         47
          38        1622         18
          38        1623          6
          38        1629         14
          38        1640         33
          38        1645         16
          38        1661         12
          38        1708         14
          38        1766         62
          38        1793         12
          38        1798          9
          38        1804         41
          38        1818         38
          38        1833         18
          38        1884         39
          38        1891         49
          38        1915         13
          38        2036         41
          38        2068         13
          38        2090          7
          38        2118         15
          38        2152         50
          38        2158          8
          38        2161         33
          38        2165         14
          38        2237          7
          38        2277         34
          38        2283         27
          38        2292         14
          38        2338         21
          38        2385          7
          38        2386         23
          38        2393          4
          38        2510         47
          38        2547          6
          38        2551         22
          38        2561         35
          38        2652         10
          38        2672          9
          38        2707         13
          38        2746         15
          38        2764         10
          38        2928         11
          38        2994         19
          38        3065         33
          38        3094         28
          38        3107         14
          38        3213          4
          38        3397         33
          38        3485         12
          38        3684         20
          38        5787         15
          39         134         15
          39         194         16
          39         210         14
          39         254         15
          39         288         20
          39         319          5
          39         387         37
          39         469         16
          39         471         11
          39         543         11
          39         581          4
          39         614         15
          39         691         32
          39         744         36
          39         749         19
          39         752         15
          39         955          5
          39        1008         47
          39        1058          5
          39        1189         11
          39        1308         17
          39        1479         13
          39        1804         15
          39        2045         12
          39        2094         19
          39        2281         16
          39        2302         18
          39        2500         21
          39        2597         17
          39        2965         46
          39        2988         35
          40         121         13
          40         136         60
          40         148         15
          40         238         39
          40         240         37
          40         246         11
          40         254         13
          40         256          9
          40         267         11
          40         277         16
          40         281          7
          40         282         20
          40         289         13
          40         295         44
          40         306         30
          40         307         31
          40         495         17
          40         503         37
          40         510         31
          40         521         21
          40         523         11
          40         546         38
          40         603         28
          40         608         18
          40         622         19
          40         628          3
          40         631          3
          40         635         11
          40         699         14
          40         717          5
          40         732         17
          40         765         19
          40         785         10
          40         787         18
          40         816         24
          40         820         21
          40         852         44
          40         862         11
          40         884          9
          40         921         16
          40         922          6
          40         946         21
          40         980         11
          40         994         55
          40         996         10
          40        1008         42
          40        1018         27
          40        1063         30
          40        1071         19
          40        1095         11
          40        1100         13
          40        1138         14
          40        1143         19
          40        1162         63
          40        1186         14
          40        1188         13
          40        1239         19
          40        1240         12
          40        1249          9
          40        1255         39
          40        1256         39
          40        1314         13
          40        1347         30
          40        1379         31
          40        1380          4
          40        1383         30
          40        1461         13
          40        1526         26
          40        1532         71
          40        1589         14
          40        1629         54
          40        1772         30
          40        1781         12
          40        1787         20
          40        1794         14
          40        1807         27
          40        1904         53
          40        1951         24
          40        1953          9
          40        1972         29
          40        2081          9
          40        2155         25
          40        2436         11
          40        2581          5
          40        2611         15
          40        2659         18
          40        2710         13
          40        2716         36
          40        2906         26
          40        2923         21
          40        3320         19
          40        3734         22
          40        3849          5
          40        4812         30
          40        5958         30
          41         175         37
          41         213         19
          41         382         26
          41         429         11
          41         469         16
          41         483         19
          41         492         58
          41         513         11
          41         520         17
          41         523         11
          41         614          4
          41         682          9
          41         691         11
          41         775         29
          41         827          5
          41         853         20
          41         902         13
          41         977         34
          41        1320          8
          41        1410         23
          41        1488         19
          41        1582         37
          41        1587         24
          41        1630         41
          41        1658         30
          41        1709         44
          41        1737         36
          41        1767          8
          41        1798         10
          41        2330         19
          41        2344         26
          41        2370         18
          41        2386          3
          41        2405         21
          41        2481         19
          41        2537         12
          41        2619         25
          41        2623          4
          41        2644          6
          41        2724         27
          41        2755         19
          41        2845         17
          41        3029         14
          41        3038         14
          41        3461          6
          41        3503         23
          41        3577         18
          41        4123         17
          42          43         10
          42          67         30
          42          71         11
          42          84         18
          42         166         16
          42         171         11
          42         233         20
          42         269         10
          42         270         25
          42         276         24
          42         351         12
          42         403         20
          42         404         13
          42         469         23
          42         507         22
          42         519         26
          42         536         12
          42         555         18
          42         565         25
          42         570         22
          42         579         24
          42         618         13
          42         639         16
          42         664         28
          42         709          7
          42         741         11
          42         765         37
          42         850         44
          42         879         12
          42        1054         18
          42        1067         20
          42        1068         21
          42        1083         32
          42        1134         38
          42        1217         12
          42        1398          6
          42        1413          9
          42        1427         11
          42        1433         14
          42        1441         22
          42        1480         24
          42        1527         45
          42        1541          5
          42        1633          6
          42        1641         15
          42        1655         50
          42        1669         19
          42        1727          7
          42        1816         23
          42        1834         14
          42        1983         15
          42        2140         22
          42        2143         12
          42        2153         11
          42        2357         16
          42        2384         30
          42        2415         13
          42        2420        146
          42        2568         24
          42        2574         37
          42        2710         11
          42        2769         29
          42        2786         84
          42        3008         20
          42        3093         24
          42        3204          7
          42        3347          8
          42        3398         17
          42        3551         16
          42        3601         17
          42        3707         22
          42        3995         22
          42        4043         22
          42        4673         39
          42        4878         16
          43          72         14
          43          84         18
          43         150         17
          43         160         18
          43         163         83
          43         166         34
          43         179         11
          43         233         21
          43         238         12
          43         263         17
          43         264         15
          43         292         13
          43         303         24
          43         313          4
          43         322         39
          43         349         22
          43         376         36
          43         398         22
          43         406         29
          43         452         38
          43         481         15
          43         487          7
          43         508         20
          43         517         12
          43         549         16
          43         574         58
          43         576          6
          43         599         32
          43         640         19
          43         644         20
          43         656         11
          43         669         13
          43         673         20
          43         694          4
          43         720         11
          43         787         15
          43         793         16
          43         806         19
          43         833         17
          43         854          5
          43         864         44
          43         871         33
          43         879         23
          43         891         15
          43         916         20
          43         961         18
          43         987         22
          43         992         16
          43        1018         22
          43        1057         33
          43        1074         16
          43        1083         22
          43        1126         31
          43        1144         18
          43        1171         12
          43        1224         16
          43        1268         15
          43        1293         19
          43        1309         15
          43        1314         16
          43        1340          5
          43        1342         28
          43        1355         45
          43        1360         16
          43        1412         11
          43        1422         19
          43        1460         18
          43        1482         37
          43        1580         13
          43        1601         24
          43        1651         15
          43        1667         13
          43        1677         17
          43        1724         18
          43        1775         10
          43        1793          6
          43        1805          5
          43        1806          5
          43        1848          8
          43        1852         83
          43        1860         17
          43        1878         22
          43        1894         13
          43        1899          6
          43        1903         28
          43        1939         15
          43        1993         24
          43        2000         10
          43        2040         27
          43        2093          7
          43        2148         14
          43        2246         16
          43        2269         10
          43        2281         31
          43        2296         16
          43        2302         13
          43        2357         12
          43        2412          9
          43        2431          9
          43        2474         17
          43        2504         16
          43        2526         29
          43        2572          7
          43        2619         16
          43        2639         19
          43        2810         18
          43        2844          6
          43        2968         20
          43        2969         15
          43        3017         12
          43        3022         12
          43        3078         18
          43        3107         19
          43        3127         14
          43        3148         26
          43        3193         15
          43        3200         33
          43        3244         27
          43        3249         10
          43        3308         16
          43        3329         94
          43        3330         18
          43        3373         25
          43        3402         20
          43        3422         22
          43        3432         12
          43        3495         18
          43        3523         25
          43        3530         19
          43        3545         16
          43        3549         22
          43        3594         16
          43        3625         15
          43        3684         22
          43        3695         18
          43        3864         22
          43        3981         27
          43        4175         20
          43        4184          4
          43        4201         18
          43        4361         29
          43        4364         22
          43        4399         23
          43        4459         17
          43        4496         20
          43        4532         41
          44         213         63
          44         579         14
          44         588         12
          44         592         34
          44         678         18
          44         798         22
          44         998         36
          44        1036         12
          44        1115         61
          44        1153         30
          44        1159         10
          44        1354         30
          44        1429         80
          44        1514         37
          44        1542         31
          44        1575         32
          44        1728         30
          44        1782         36
          44        1986         16
          44        2053         30
          44        2089         17
          44        2155         18
          44        2459         29
          44        2815         14
          44        2949         10
          44        2979         41
          44        3032         13
          44        3110         60
          44        3118         10
          44        3137         12
          44        3262          8
          44        3372         14
          44        3397         12
          44        3662         35
          44        3939         33
          44        4148         33
          44        4213        121
          45           0         28
          45          26          9
          45          71         26
          45          77         66
          45          80         18
          45          82         15
          45         152         19
          45         154         21
          45         155         20
          45         212         31
          45         241         28
          45         244          8
          45         258         66
          45         262         12
          45         268         14
          45         281         16
          45         293         48
          45         301         13
          45         302          9
          45         305         53
          45         321         23
          45         362         10
          45         367         20
          45         397          3
          45         411         12
          45         445         18
          45         449         56
          45         480         18
          45         488         34
          45         492         37
          45         497         32
          45         525          6
          45         536         18
          45         547         33
          45         579         24
          45         599         32
          45         618         13
          45         629         37
          45         647         43
          45         657          5
          45         701         57
          45         727         22
          45         742         36
          45         746         20
          45         759         23
          45         790         37
          45         809         19
          45         857          8
          45         862         13
          45         863         17
          45         876         24
          45         887          5
          45         902         13
          45         912         10
          45         922         15
          45         931          5
          45         933         20
          45         934          6
          45         953         23
          45         975         26
          45         983         26
          45         999         28
          45        1007         33
          45        1036         12
          45        1079         21
          45        1087         27
          45        1120         10
          45        1125         20
          45        1127         21
          45        1128         23
          45        1130         13
          45        1138         14
          45        1153         28
          45        1228         20
          45        1244         18
          45        1263         15
          45        1321         17
          45        1351         12
          45        1356          5
          45        1361        114
          45        1386         39
          45        1417          5
          45        1427         40
          45        1447         26
          45        1498         16
          45        1558         12
          45        1576         59
          45        1633         22
          45        1675         17
          45        1678         38
          45        1698         20
          45        1803         11
          45        1852        125
          45        1855         23
          45        1860         15
          45        1904         40
          45        1914         21
          45        1925         11
          45        1961         14
          45        1974          7
          45        2026         73
          45        2049        103
          45        2074         24
          45        2103         30
          45        2135         28
          45        2145         10
          45        2148         23
          45        2159         15
          45        2169         17
          45        2171         12
          45        2176         18
          45        2187         22
          45        2210         36
          45        2255          8
          45        2282         18
          45        2293         60
          45        2325        143
          45        2333         35
          45        2355         12
          45        2385         35
          45        2418         47
          45        2422          7
          45        2438         18
          45        2441         21
          45        2445         13
          45        2455         37
          45        2462         12
          45        2471         35
          45        2486         35
          45        2512         18
          45        2526          5
          45        2543         28
          45        2557         16
          45        2564         17
          45        2606         12
          45        2650         20
          45        2658         20
          45        2686         20
          45        2693         13
          45        2710         19
          45        2756         27
          45        2769         35
          45        2776         14
          45        2782          5
          45        2796         30
          45        2845         16
          45        2890         18
          45        2901         12
          45        2911         12
          45        2931         14
          45        3058          7
          45        3064         29
          45        3070         14
          45        3131         26
          45        3229         21
          45        3232          7
          45        3247         10
          45        3268          6
          45        3361          8
          45        3364         10
          45        3391          6
          45        3393         22
          45        3430         18
          45        3438         19
          45        3582          4
          45        3667          4
          45        3676         22
          45        3699         23
          45        3752         17
          45        3804          4
          45        3874          9
          45        3924          7
          45        3993         20
          45        3997         20
          45        4014         56
          45        4051          4
          45        4079         20
          45        4229         48
          45        4339         23
          45        4630         14
          45        4655         14
          45        5437         35
          46          22         17
          46          38          4
          46          78         17
          46          86          8
          46         145         13
          46         161         34
          46         176         37
          46         182         16
          46         183         16
          46         191         31
          46         194          5
          46         215         31
          46         245         15
          46         287         19
          46         325         18
          46         351         12
          46         362         10
          46         363         15
          46         372         42
          46         411         14
          46         435         12
          46         437         15
          46         451         29
          46         458          5
          46         473          5
          46         474         13
          46         497         19
          46         508         14
          46         513         13
          46         516         42
          46         534         19
          46         557         28
          46         561         30
          46         590         13
          46         592         30
          46         596         11
          46         599         16
          46         614          4
          46         617         36
          46         674         37
          46         694         30
          46         698         19
          46         713          4
          46         735         15
          46         742         18
          46         745         24
          46         777         13
          46         818         11
          46         853         19
          46         855         18
          46         862         37
          46         864         14
          46         880         51
          46         885         41
          46         922         15
          46         937         59
          46         943         32
          46         948         10
          46         962         27
          46         969         22
          46         980         28
          46        1012         37
          46        1014         33
          46        1059         25
          46        1067         10
          46        1080         60
          46        1096         18
          46        1104         10
          46        1117         21
          46        1126         10
          46        1137         18
          46        1147         17
          46        1155         18
          46        1165          4
          46        1211         35
          46        1237          6
          46        1312         17
          46        1321         12
          46        1326         34
          46        1343         40
          46        1396          4
          46        1539         20
          46        1574         28
          46        1667         13
          46        1709         16
          46        1727          5
          46        1743          6
          46        1752          6
          46        1833         17
          46        1894          6
          46        1929         27
          46        1933         12
          46        1937         23
          46        1944         19
          46        1957          8
          46        1961         15
          46        1962         15
          46        1977          4
          46        2024         22
          46        2026         11
          46        2073         25
          46        2163         37
          46        2229         18
          46        2459         22
          46        2542         13
          46        2618         13
          46        2718         27
          46        2798         18
          46        2918          3
          46        2979         15
          46        3336         18
          46        3461         22
          46        3700          4
          46        3858         47
          46        3886         20
          46        3958         17
          46        3994          4
          46        3996          4
          46        4251         24
          46        4645         33
          47         167         18
          47         178          8
          47         191         13
          47         195         10
          47         284         13
          47         305         15
          47         345         29
          47         464         14
          47         466         10
          47         478         43
          47         561         28
          47         609         18
          47         665          8
          47         747         10
          47         757         23
          47         879         29
          47         895         23
          47         901         24
          47         920         14
          47         948         14
          47        1016         12
          47        1021         16
          47        1039          8
          47        1044          8
          47        1117         13
          47        1122         23
          47        1192         28
          47        1260         19
          47        1273         13
          47        1275         37
          47        1394         15
          47        1472         46
          47        1516         17
          47        1615         12
          47        1635         55
          47        1646         18
          47        1697          6
          47        1712         16
          47        1731         21
          47        1755         73
          47        1758         24
          47        1826         86
          47        1872          5
          47        1903          5
          47        2049         18
          47        2116         12
          47        2357         12
          47        2451         11
          47        2456         14
          47        2459         11
          47        2469         22
          47        2526         15
          47        2552          5
          47        2612         11
          47        2617          9
          47        2731         17
          47        2768         21
          47        2866         17
          47        2938          9
          47        2957         15
          47        3035         29
          47        3135         23
          47        3176         21
          47        3219         18
          47        3244         18
          47        3397         21
          47        3401         20
          47        3410         19
          47        3518         14
          47        3641          4
          47        3713         17
          47        3775         10
          47        4103         14
          47        4292         34
          48          97         13
          48         156         25
          48         176         44
          48         181         25
          48         190         14
          48         194          5
          48         267         14
          48         271         11
