Fri Feb 07 2020 22:17:05 GMT-0500 (Eastern Standard Time) - Run Time: 3081ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: 2006 GTA zone of destination - gta06_dest
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 1500-1900
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : gta06_dest

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig  gta06_dest      total
          57          70         27
          57          71        182
          57          72        178
          57          73         31
          57          74         65
          57          75         45
          57          76          7
          57          77        260
          57          78         58
          57          79        216
          57          80         43
          57          82          4
          57          83         37
          57          84        143
          57          86         11
          57          89        383
          57          90        240
          58          17         11
          58          21         31
          58          22         18
          58          34         38
          58          36         13
          58          38         16
          58          40         27
          58          43         64
          58          44          8
          58          48         18
          58          52         18
          58          60         10
          58          63         12
          58          64          8
          58          65         18
          58          67         96
          58          77          6
          58          80         14
          58          89         18
          58          90         23
          59           1         30
          59          15         14
          59          17         12
          59          18         11
          59          25         33
          59          26         14
          59          34         14
          59          35         12
          59          36         83
          59          37         28
          59          38         17
          59          41         20
          59          42         77
          59          43         28
          59          50         19
          59          52         61
          59          53         19
          59          54         36
          59          57         23
          59          59         29
          59          60         11
          59          62         21
          59          63         44
          59          64         79
          59          65         46
          59          66         28
          59          69          6
          59          72         23
          59          77         33
          59          79         28
          59          81          7
          59          84        100
          59          89         27
          59          90         21
          60           5         12
          60           6         50
          60          14         18
          60          15         11
          60          16         21
          60          17          5
          60          18         54
          60          20         38
          60          21         32
          60          22         39
          60          25         87
          60          30         48
          60          34         14
          60          35         46
          60          36         28
          60          37         42
          60          38         28
          60          40         38
          60          41         38
          60          42         89
          60          43         36
          60          44         63
          60          45         83
          60          46         79
          60          50         30
          60          52         19
          60          54         56
          60          55         27
          60          57         33
          60          59         22
          60          60         84
          60          61         47
          60          62         89
          60          63         21
          60          64         54
          60          65         65
          60          66         36
          60          68         14
          60          69         27
          60          71         27
          60          74         11
          60          77         64
          60          78         29
          60          79         22
          60          80         42
          60          81         15
          60          84         61
          60          89        136
          60          90         32
          61          31         12
          61          37         12
          61          50          7
          61          51         25
          61          55          9
          61          56         12
          61          60        120
          61          61        217
          61          62         95
          61          63         23
          61          71         33
          61          84         40
          62           3         10
          62           9         15
          62          21         28
          62          22         28
          62          25         42
          62          26         20
          62          34         15
          62          35         15
          62          36         27
          62          37         28
          62          39          5
          62          42         56
          62          43         16
          62          49         32
          62          51         15
          62          52         69
          62          54         17
          62          55         92
          62          56         11
          62          58         19
          62          60         23
          62          61         92
          62          62         41
          62          63         11
          62          64         82
          62          65         29
          62          66         25
          62          67         24
          62          69         19
          62          73         10
          62          77         93
          62          78         13
          62          79         15
          62          80         21
          62          84         19
          62          87         24
          62          89         51
          62          90         48
          63          15         40
          63          16         12
          63          22         25
          63          23        111
          63          24         17
          63          25         74
          63          26         33
          63          29         11
          63          30         57
          63          31         24
          63          34         17
          63          36         13
          63          37         15
          63          38         79
          63          39         14
          63          41         46
          63          42         11
          63          43         30
          63          46         17
          63          47         71
          63          48        101
          63          50         58
          63          51         47
          63          52         62
          63          53         28
          63          54         25
          63          55         61
          63          57         74
          63          59         63
          63          60        124
          63          61         35
          63          62         33
          63          63         38
          63          64         93
          63          65         93
          63          66         74
          63          67         81
          63          69         16
          63          70         42
          63          71         33
          63          72         70
          63          73         19
          63          76         13
          63          77         35
          63          78         30
          63          79        157
          63          80          8
          63          82         19
          63          84         70
          63          89        104
          63          90         63
          64          15         18
          64          16          3
          64          22         12
          64          25         12
          64          35          6
          64          36         12
          64          37         22
          64          38         78
          64          50         33
          64          55         53
          64          57         63
          64          59         18
          64          61         23
          64          62         33
          64          63         54
          64          64         29
          64          65         47
          64          67         29
          64          68         26
          64          72         19
          64          73         28
          64          76         22
          64          77         16
          64          78         24
          64          79         45
          64          89         23
          64          90         32
          65           1         15
          65           4          6
          65           6         13
          65          11         27
          65          15         42
          65          16         49
          65          17         18
          65          19          5
          65          20         23
          65          21        250
          65          22         47
          65          23         66
          65          25        138
          65          26         66
          65          28         33
          65          31         46
          65          34        131
          65          35         12
          65          36         28
          65          37         49
          65          38         81
          65          39         35
          65          40         39
          65          41         99
          65          42        170
          65          43         87
          65          44         88
          65          45        133
          65          46         51
          65          48         27
          65          49         62
          65          50         35
          65          52        169
          65          53         21
          65          55         95
          65          56         75
          65          58         30
          65          59         11
          65          60         55
          65          61         51
          65          62         50
          65          63        111
          65          64        159
          65          65        418
          65          66        219
          65          67        127
          65          69        202
          65          70          4
          65          71         43
          65          72         54
          65          73         84
          65          74          7
          65          75         91
          65          76         50
          65          77        226
          65          78        204
          65          79        271
          65          80         42
          65          82          4
          65          84        207
          65          89        109
          65          90        326
          66           2         33
          66           4         13
          66           5         15
          66          14         50
          66          15         95
          66          16         35
          66          17        137
          66          19          3
          66          20          4
          66          21        159
          66          22         58
          66          23          5
          66          24         13
          66          25        306
          66          26         33
          66          34         54
          66          35         44
          66          36         60
          66          37         42
          66          38        112
          66          39         11
          66          40         64
          66          41         37
          66          42         71
          66          43         79
          66          45         40
          66          46         62
          66          47         23
          66          48         22
          66          51         22
          66          52        119
          66          53         43
          66          55         87
          66          56         21
          66          57         68
          66          58         71
          66          59         38
          66          60         81
          66          62         36
          66          63         58
          66          64        157
          66          65        387
          66          66        431
          66          67        313
          66          68        114
          66          69         63
          66          70         16
          66          71        138
          66          72         35
          66          73          5
          66          74         16
          66          75        137
          66          76        152
          66          77        290
          66          78        114
          66          79        107
          66          80         70
          66          81         44
          66          82         20
          66          84        109
          66          85          8
          66          89        338
          66          90        202
          67           3         11
          67          15         37
          67          16         39
          67          17         31
          67          18         80
          67          19          4
          67          20         52
          67          21        143
          67          22         75
          67          23         55
          67          24        100
          67          25        235
          67          26         14
          67          33         11
          67          34         26
          67          36         73
          67          37         51
          67          38        151
          67          39         14
          67          40         46
          67          42         18
          67          43         31
          67          44         48
          67          45         33
          67          46         77
          67          47         40
          67          48         35
          67          50         25
          67          51        189
          67          52        259
          67          53         89
          67          54         71
          67          55        108
          67          56         20
          67          57        120
          67          58          8
          67          61          7
          67          62         15
          67          63         29
          67          64         33
          67          65         70
          67          66        214
          67          67        472
          67          68         82
          67          69         60
          67          71        116
          67          72         80
          67          74         17
          67          75         64
          67          76         87
          67          77        204
          67          78        110
          67          79        291
          67          80         18
          67          81         14
          67          84         72
          67          89        195
          67          90        137
          68           1         14
          68           4         50
          68          15         26
          68          16         17
          68          17        105
          68          18         44
          68          19          3
          68          20          3
          68          21        261
          68          22        155
          68          24         57
          68          25         66
          68          26         53
          68          29         18
          68          30         22
          68          34         88
          68          35         20
          68          36         12
          68          37         34
          68          38        153
          68          39         10
          68          40        141
          68          41         37
          68          42         99
          68          44         68
          68          45         63
          68          46        139
          68          48         30
          68          49         22
          68          50        215
          68          51        110
          68          52        225
          68          53        118
          68          55         16
          68          56          7
          68          57         39
          68          59          5
          68          60         49
          68          61        116
          68          62         31
          68          63         15
          68          64         56
          68          65         22
          68          66        112
          68          67        151
          68          68        213
          68          69         61
          68          70        107
          68          71         76
          68          72         55
          68          73          4
          68          74         53
          68          75         92
          68          76          7
          68          77         18
          68          78         60
          68          79         90
          68          80         39
          68          81         15
          68          82          4
          68          84         29
          68          89         92
          68          90        192
          69           1         11
          69          10         29
          69          11         48
          69          14         23
          69          15         16
          69          17        134
          69          18         10
          69          19         23
          69          21        276
          69          22        192
          69          24          6
          69          25         53
          69          26         55
          69          34         51
          69          35         24
          69          36         13
          69          37        119
          69          38        292
          69          40        165
          69          41        237
          69          42        362
          69          43        108
          69          44         76
          69          45        170
          69          46        999
          69          47        515
          69          48        397
          69          49         81
          69          50        557
          69          51        435
          69          52        410
          69          53        136
          69          54         83
          69          55         64
          69          57         36
          69          59         12
          69          60         16
          69          61         56
          69          62        112
          69          64        125
          69          65        112
          69          66        305
          69          67        275
          69          68        435
          69          69        426
          69          70        347
          69          71        382
          69          72        543
          69          73        251
          69          74        240
          69          75        181
          69          76        325
          69          77        141
          69          78          6
          69          79        285
          69          82         36
          69          89          9
          69          90        114
          70          11         12
          70          16         44
          70          20          5
          70          21        184
          70          22         49
          70          25         46
          70          34         45
          70          36         10
          70          37         40
          70          38         28
          70          40         28
          70          41         36
          70          42        133
          70          43         14
          70          44        105
          70          45         11
          70          46        183
          70          47         87
          70          48         24
          70          49         37
          70          51         79
          70          52         41
          70          54          8
          70          55        157
          70          56         28
          70          59         12
          70          61         16
          70          63         22
          70          64          3
          70          65          5
          70          66         26
          70          67         18
          70          68         16
          70          70        100
          70          71        181
          70          72        206
          70          73        162
          70          74         75
          70          75         33
          70          77         71
          70          81          8
          70          82         14
          70          85         15
          70          90         35
          71           4          9
          71          13          5
          71          16         21
          71          17         31
          71          20          7
          71          21         35
          71          22         49
          71          24         29
          71          25         19
          71          26         19
          71          34         18
          71          37         38
          71          38         49
          71          39         35
          71          42         51
          71          43        163
          71          44         24
          71          45        146
          71          46         95
          71          47         60
          71          48         61
          71          50          6
          71          51         61
          71          52         10
          71          53         22
          71          54         10
          71          55         72
          71          57         22
          71          62         17
          71          65         46
          71          66         48
          71          67         35
          71          68          5
          71          69        227
          71          70         72
          71          71        470
          71          72        270
          71          73         88
          71          74         30
          71          75         41
          71          76         15
          71          77         18
          71          78         45
          71          85         10
          71          89         76
          71          90          4
          72          17         27
          72          22         42
          72          34          6
          72          36         10
          72          42          9
          72          45         33
          72          46         15
          72          53         13
          72          55          5
          72          57         31
          72          59         25
          72          66         19
          72          67         43
          72          68          4
          72          69         48
          72          70         19
          72          71        129
          72          72        418
          72          73        145
          72          75         19
          72          76         22
          72          77         44
          72          84         37
          72          89         20
          72          90        257
          73          17         10
          73          21         78
          73          22          3
          73          35          7
          73          44         34
          73          45         10
          73          46         28
          73          57          8
          73          62         28
          73          67         27
          73          68         37
          73          69         18
          73          70         57
          73          71        134
          73          72        125
          73          73         93
          73          74         33
          73          75         71
          73          77         37
          73          78         28
          73          85         67
          73          90         18
          74          21         84
          74          22         10
          74          25         22
          74          38         19
          74          40         20
          74          44         35
          74          51         21
          74          53         22
          74          61         49
          74          64          7
          74          67         15
          74          68         58
          74          69        163
          74          70         58
          74          72         54
          74          73         85
          74          74         30
          74          75         14
          74          84         27
          74          90         51
          75          14         12
          75          19         14
          75          21         26
          75          22         12
          75          25         39
          75          26         36
          75          34         18
          75          35         44
          75          36          9
          75          37         94
          75          38         39
          75          40         58
          75          41         16
          75          43         11
          75          45         30
          75          46         22
          75          48         18
          75          50         23
          75          51         55
          75          53         28
          75          59         27
          75          60         21
          75          62         17
          75          64         12
          75          65         27
          75          66         35
          75          67         47
          75          68        161
          75          69         50
          75          70         46
          75          71         42
          75          72         33
          75          73         53
          75          74        118
          75          75         94
          75          76         83
          75          77         60
          75          78         18
          75          79        191
          75          80         21
          75          82          8
          75          84         28
          75          90        134
          76           1         23
          76          22          6
          76          24          7
          76          25         35
          76          26         22
          76          35         23
          76          36         43
          76          37         51
          76          38         90
          76          41         20
          76          43         12
          76          48         12
          76          51          7
          76          52         54
          76          57          8
          76          60          7
          76          62         24
          76          63         13
          76          64         27
          76          65         12
          76          66         26
          76          67         37
          76          68         36
          76          69         23
          76          70         23
          76          74          5
          76          75        413
          76          76        296
          76          77        136
          76          78          5
          76          79        133
          76          80          4
          76          82         10
          76          84          5
          76          89         64
          76          90         94
          77           1         20
          77           5         12
          77           7         26
          77          15         12
          77          16          7
          77          17         77
          77          18         15
          77          19          6
          77          21         70
          77          22         28
          77          24         21
          77          25         50
          77          26         41
          77          30         12
          77          31         12
          77          34         69
          77          35         15
          77          36         95
          77          37         66
          77          38         93
          77          40         41
          77          41         94
          77          42         37
          77          43        204
          77          45         11
          77          46         37
          77          48         33
          77          50         28
          77          51        129
          77          52        125
          77          53         20
          77          55        106
          77          59         33
          77          61         19
          77          62         13
          77          63         55
          77          64         87
          77          65        210
          77          66        303
          77          67         90
          77          68         69
          77          69         16
          77          70         22
          77          71        188
          77          72         60
          77          73         61
          77          74        171
          77          75         46
          77          76         90
          77          77        259
          77          78         89
          77          79        226
          77          84        117
          77          85         18
          77          89        147
          77          90        368
          78           5          8
          78          15         20
          78          16         34
          78          17         72
          78          20         14
          78          21         17
          78          22         18
          78          23         22
          78          24         43
          78          25         31
          78          26         14
          78          33          7
          78          35         29
          78          36         95
          78          37         29
          78          38         43
          78          40         66
          78          42         40
          78          44         19
          78          45          6
          78          46         37
          78          51         19
          78          52         15
          78          55         25
          78          56         71
          78          57         16
          78          58         28
          78          59          3
          78          60         14
          78          62         53
          78          64        106
          78          65        124
          78          66        106
          78          67        171
          78          68         32
          78          71         29
          78          75         16
          78          76         34
          78          77         33
          78          78         29
          78          79        121
          78          81         15
          78          82          4
          78          84         23
          78          89         85
          78          90        173
          79          22         22
          79          38         18
          79          45         44
          79          46         13
          79          50         12
          79          52         28
          79          57         17
          79          64         12
          79          65         14
          79          66         66
          79          67        125
          79          69         18
          79          70         16
          79          75        112
          79          76         84
          79          77         14
          79          79        116
          79          81          8
          79          84        134
          80          10         14
          80          25         40
          80          31         18
          80          39         17
          80          41          4
          80          51          9
          80          52         24
          80          62         64
          80          64         24
          80          65         22
          80          66          7
          80          71          8
          80          76         23
          80          77         34
          80          79         46
          80          80         17
          80          82         48
          80          84        104
          80          90         91
          81          16         10
          81          26         12
          81          34         25
          81          41         13
          81          55          6
          81          57         32
          81          66         43
          81          75         14
          81          76          7
          81          78         30
          81          81         25
          81          84         22
          81          89          4
          82          45         23
          82          46         22
          82          61         19
          82          74         62
          82          79         22
          82          84          4
          82          89          4
          83          25          7
          83          75         19
          83          90         22
          84          15         17
          84          17          5
          84          21         74
          84          36         17
          84          40         10
          84          43         17
          84          52          5
          84          61         21
          84          63         12
          84          66         45
          84          67         38
          84          72         37
          84          76          4
          84          77         22
          84          80         41
          84          89         39
          84          90          4
          85          18         18
          85          42         23
          85          64         22
          85          65         21
          85          66         42
          85          69         10
          85          72         19
          85          80         36
          85          90         19
          86          35         12
          86          72         31
          88          24         23
          88          50         13
          88          84          8
          89           6          4
          89          11          5
          89          22         78
          89          25         35
          89          26         17
          89          31         16
          89          38         21
          89          40         16
          89          42         12
          89          43         43
          89          46         22
          89          52         42
          89          54         18
          89          57         20
          89          59         20
          89          62         18
          89          63         32
          89          64         31
          89          65         18
          89          66         58
          89          70         29
          89          71         36
          89          72         31
          89          73          4
          89          75         14
          89          77         14
          89          78         58
          89          79         36
          89          82         14
          89          84         79
          89          85         41
          89          89        472
          89          90        178
          90           3         13
          90          11         67
          90          15         46
          90          16         34
          90          21        134
          90          23          5
          90          25         12
          90          26         51
          90          30         23
          90          31         22
          90          34         18
          90          35         17
          90          36          4
          90          37         39
          90          38         52
          90          39         11
          90          40         37
          90          41         14
          90          42         32
          90          47         42
          90          50         27
          90          51         12
          90          52        165
          90          55         22
          90          57         35
          90          59         78
          90          61         22
          90          62         36
          90          63         20
          90          64         23
          90          65         33
          90          66         57
          90          67         86
          90          68         75
          90          69         22
          90          70         22
          90          72         22
          90          73         40
          90          74          7
          90          75         36
          90          76         27
          90          77        105
          90          78         95
          90          79         62
          90          80         42
          90          82          8
          90          83         22
          90          84         40
          90          85          4
          90          86         51
          90          87         21
          90          89        270
          90          90        710
