Fri Feb 07 2020 21:25:37 GMT-0500 (Eastern Standard Time) - Run Time: 3054ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: 2006 GTA zone of destination - gta06_dest
Table: Planning district of destination - pd_dest

RowG:
ColG:
TblG:(1)

Filters:
2006 GTA zone of destination - gta06_dest In 1-90
and
2006 GTA zone of origin - gta06_orig In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : gta06_dest

TABLE    : pd_dest (PD 1 of Toronto)

  gta06_orig  gta06_dest      total
          45          40         28
          45          41        210
          45          42        117
          45          43        482
          45          44        332
          45          45        893
          45          46        423
          45          47        114
          45          48        125
          45          49        141
          45          50        124
          45          51        207
          45          52        435
          45          53         31
          45          54        294
          45          55        309
          45          56         81
          45          57        130
          45          59         14
          45          60         45
          45          61         30
          45          62         10
          45          63         11
          45          64         85
          45          65        184
          45          66        125
          45          67        359
          45          68        142
          45          69         86
          45          70         32
          45          71        622
          45          72        249
          45          73         36
          45          74          7
          45          75        284
          45          76         56
          45          77         75
          45          78          6
          45          79         64
          45          80          4
          45          81         63
          45          82         27
          45          84         88
          45          89        129
          45          90        127
          46           1          9
          46           5          6
          46           6         22
          46          15         42
          46          16         31
          46          17         83
          46          19          4
          46          20         29
          46          21        140
          46          22        167
          46          25        138
          46          26         46
          46          33         22
          46          34         54
          46          35         62
          46          36        105
          46          37         99
          46          38        348
          46          39         61
          46          40        134
          46          41        236
          46          42        257
          46          43        246
          46          44        273
          46          45        557
          46          46        494
          46          47        155
          46          48         67
          46          49        109
          46          50        212
          46          51        221
          46          52        177
          46          53         83
          46          54        162
          46          55        213
          46          56         52
          46          57        199
          46          59         15
          46          60         75
          46          61         22
          46          63         17
          46          64         60
          46          65         22
          46          66        156
          46          67        207
          46          68        157
          46          69       1698
          46          70        179
          46          71        368
          46          72         10
          46          73        100
          46          74         24
          46          75        102
          46          76         17
          46          77          8
          46          78         83
          46          79         13
          46          80          4
          46          81         13
          46          82         26
          46          85         24
          46          89         49
          46          90         81
          47           1         15
          47           5        153
          47           6         13
          47          11         34
          47          15         33
          47          16         10
          47          17         14
          47          19         96
          47          21        159
          47          22         61
          47          23          5
          47          25         59
          47          26          9
          47          31          8
          47          34         46
          47          35          8
          47          37        139
          47          38        134
          47          39        113
          47          40         43
          47          41         12
          47          42         72
          47          43         37
          47          44         59
          47          45        140
          47          46        205
          47          47         61
          47          48         25
          47          49         58
          47          50         49
          47          51         15
          47          52         54
          47          53          5
          47          54         40
          47          55        126
          47          56         31
          47          57         68
          47          58         12
          47          59         15
          47          60         23
          47          61         38
          47          62         23
          47          63         51
          47          65         31
          47          66        121
          47          67        143
          47          69        681
          47          70         81
          47          71        215
          47          72         54
          47          73         38
          47          74         30
          47          75         78
          47          76         10
          47          77         22
          47          78         29
          47          79         35
          47          82         29
          47          84         35
          47          89         14
          47          90        159
          48          17        107
          48          18         20
          48          19         29
          48          21        135
          48          22         67
          48          23         87
          48          24         67
          48          26         34
          48          32         13
          48          34         22
          48          35         41
          48          36         14
          48          37         70
          48          38        177
          48          39         41
          48          40        125
          48          41         85
          48          42         71
          48          43         99
          48          44         36
          48          45         76
          48          46        110
          48          47         38
          48          48        125
          48          49        152
          48          50        135
          48          51        227
          48          52        360
          48          53         20
          48          54         45
          48          55         88
          48          56         63
          48          57         28
          48          58         24
          48          63         51
          48          64         10
          48          65         70
          48          66         77
          48          67         78
          48          68         87
          48          69        574
          48          71        184
          48          72         20
          48          73         18
          48          74         28
          48          75         54
          48          76         33
          48          77         30
          48          79         40
          48          80         21
          48          84          6
          48          90         47
          49           1          6
          49           2         26
          49           3          9
          49          15         68
          49          17         85
          49          18         55
          49          21        121
          49          22         95
          49          23         22
          49          24        137
          49          29         25
          49          31          7
          49          33         10
          49          34         24
          49          35         25
          49          36         50
          49          37        111
          49          38         86
          49          39         43
          49          40         69
          49          42         86
          49          43        126
          49          45        173
          49          46        174
          49          47         67
          49          48        189
          49          49         74
          49          50        283
          49          51        256
          49          52        154
          49          53         39
          49          55         53
          49          57         63
          49          58         11
          49          59         10
          49          60         42
          49          62         69
          49          63         51
          49          64         79
          49          65        112
          49          66        106
          49          67         73
          49          68        187
          49          69        375
          49          70        297
          49          71        212
          49          72        149
          49          73         12
          49          74         57
          49          75         42
          49          76         19
          49          77        103
          49          79        110
          49          81         10
          49          84         45
          49          85         12
          49          89         81
          49          90        151
          50          10         28
          50          11         24
          50          14         44
          50          15         65
          50          16         19
          50          17        223
          50          19         65
          50          20         10
          50          21        225
          50          22        174
          50          23        136
          50          24         59
          50          25        168
          50          26         32
          50          30         42
          50          34        106
          50          35         69
          50          36         48
          50          37        120
          50          38        195
          50          39        115
          50          40        194
          50          41        113
          50          42        102
          50          43        152
          50          44         64
          50          45        251
          50          46        274
          50          47         13
          50          48        179
          50          49        196
          50          50        734
          50          51        703
          50          52        462
          50          53        161
          50          54        257
          50          55        180
          50          56         55
          50          57        149
          50          58         32
          50          59         66
          50          61          7
          50          62         50
          50          63        130
          50          64         36
          50          65        155
          50          66        146
          50          67        186
          50          68        358
          50          69        870
          50          70         33
          50          71         45
          50          72         80
          50          73        213
          50          75         89
          50          76         21
          50          77        115
          50          78         57
          50          79         55
          50          80         23
          50          84         23
          50          89        124
          50          90         64
          51          11         63
          51          15         90
          51          16         33
          51          17         45
          51          18         85
          51          19         51
          51          20         29
          51          21        338
          51          22         75
          51          24         11
          51          25        103
          51          26         44
          51          30         18
          51          32         20
          51          34         59
          51          35         85
          51          36        213
          51          37        180
          51          38        412
          51          39        145
          51          40         19
          51          41         70
          51          42        190
          51          43        132
          51          44         72
          51          45        196
          51          46        174
          51          48        124
          51          49        273
          51          50        826
          51          51        409
          51          52        278
          51          53        278
          51          54         66
          51          55        323
          51          56         31
          51          57         85
          51          58         57
          51          59         97
          51          60         65
          51          61         30
          51          62        113
          51          63         68
          51          64        133
          51          65        251
          51          66        173
          51          67        591
          51          68        465
          51          69        881
          51          70        103
          51          71        157
          51          72         97
          51          74         28
          51          75        287
          51          76         23
          51          77         80
          51          78         32
          51          79         67
          51          80         31
          51          81          5
          51          84        159
          51          89         81
          51          90        141
          52           3         57
          52           7         17
          52          10         56
          52          14         19
          52          15        147
          52          16         52
          52          17        241
          52          18        101
          52          19         25
          52          20         20
          52          21        436
          52          22        241
          52          23        233
          52          24        248
          52          25        294
          52          26        202
          52          28         40
          52          30         24
          52          31         35
          52          32         28
          52          34        144
          52          35         72
          52          36        183
          52          37        396
          52          38        571
          52          39         78
          52          40        209
          52          41        218
          52          42        222
          52          43        110
          52          44         36
          52          45        462
          52          46        255
          52          47         17
          52          48         94
          52          49        118
          52          50        513
          52          51        155
          52          52        144
          52          53        199
          52          54        168
          52          55        163
          52          56         16
          52          57        209
          52          58         37
          52          59         70
          52          60        161
          52          61        122
          52          62         76
          52          63        171
          52          64        185
          52          65        301
          52          66        371
          52          67        193
          52          68        273
          52          69         85
          52          70         87
          52          71        178
          52          72        107
          52          73         37
          52          75         42
          52          76        118
          52          77        274
          52          78        117
          52          79        216
          52          80         71
          52          82         20
          52          84        304
          52          85         18
          52          89        226
          52          90        419
          53           1         14
          53           3         37
          53           5         48
          53          17         31
          53          18         31
          53          19          9
          53          21        182
          53          22          3
          53          23         91
          53          24         19
          53          25         96
          53          26         39
          53          34         92
          53          35         40
          53          36         85
          53          37        103
          53          38        153
          53          39         23
          53          40         11
          53          41         14
          53          42         46
          53          43         43
          53          44         32
          53          45         40
          53          46         60
          53          47          5
          53          48         20
          53          49         82
          53          50        304
          53          51        213
          53          52        382
          53          53        177
          53          54        111
          53          55         89
          53          56         12
          53          57        139
          53          59         19
          53          60         52
          53          61         16
          53          62         38
          53          63         76
          53          64         73
          53          65        115
          53          66        148
          53          67        333
          53          68        148
          53          69        187
          53          70         29
          53          71        138
          53          72        118
          53          73         14
          53          74         90
          53          75        132
          53          76         49
          53          77        153
          53          78         14
          53          79        160
          53          80         26
          53          81         16
          53          82         35
          53          84         23
          53          89         43
          53          90         93
          54          15         33
          54          16         76
          54          17         16
          54          18         28
          54          19         28
          54          21        146
          54          22         77
          54          23          5
          54          24         10
          54          25        220
          54          26         62
          54          30         22
          54          31         14
          54          32         13
          54          34        266
          54          35         31
          54          36        531
          54          37         84
          54          38         84
          54          39         28
          54          40         77
          54          41        217
          54          42         39
          54          43         49
          54          44         60
          54          45        217
          54          46        200
          54          47         86
          54          48         14
          54          49         23
          54          50        287
          54          51         91
          54          52        214
          54          53        188
          54          54        121
          54          55        265
          54          56         78
          54          57         68
          54          58        134
          54          59        127
          54          60        168
          54          61         88
          54          62        264
          54          63        154
          54          64        154
          54          65        213
          54          66        294
          54          67        136
          54          68         36
          54          69        158
          54          71         85
          54          73          6
          54          74          7
          54          75         16
          54          76         51
          54          77        120
          54          78         72
          54          79         77
          54          81         10
          54          82         41
          54          84         55
          54          89        114
          54          90        273
          55           1         47
          55           3         30
          55           6         14
          55          14         31
          55          15         91
          55          16        131
          55          17        139
          55          18         39
          55          19         25
          55          20         48
          55          21        211
          55          22         72
          55          24        113
          55          25        433
          55          26         90
          55          29         21
          55          30         70
          55          34        411
          55          35        134
          55          36        427
          55          37        331
          55          38        310
          55          39         34
          55          40         97
          55          41         24
          55          42         89
          55          43        230
          55          44         70
          55          45        229
          55          46        173
          55          47         97
          55          48         94
          55          49         22
          55          50        304
          55          51        160
          55          52        262
          55          53         36
          55          54        175
          55          55        513
          55          56         76
          55          57        403
          55          59        191
          55          60        236
          55          61        100
          55          62        249
          55          63        191
          55          64        372
          55          65        504
          55          66        721
          55          67        446
          55          68         83
          55          69        252
          55          70        379
          55          71        272
          55          72        194
          55          73         55
          55          75         54
          55          76        172
          55          77        350
          55          78        175
          55          79        272
          55          80         94
          55          81         18
          55          82         65
          55          84        180
          55          89        258
          55          90        480
          56           1         21
          56          15         43
          56          16         29
          56          17         76
          56          18         36
          56          21         42
          56          22         51
          56          23         37
          56          24         17
          56          25        279
          56          26         66
          56          30         31
          56          34        228
          56          35         17
          56          36        159
          56          37         44
          56          38        101
          56          39         29
          56          40        103
          56          41        102
          56          42         61
          56          43         94
          56          44         17
          56          45        139
          56          46         69
          56          47         27
          56          48         63
          56          50        119
          56          51         40
          56          52        130
          56          54        105
          56          55        104
          56          56         21
          56          57        220
          56          59        236
          56          60         81
          56          61         54
          56          62        208
          56          63        136
          56          64        323
          56          65        229
          56          66        200
          56          67         55
          56          68         41
          56          69         90
          56          70        117
          56          71         14
          56          72         47
          56          73          5
          56          74         49
          56          75         40
          56          76         47
          56          77        194
          56          78         23
          56          79        135
          56          80         21
          56          81         49
          56          82         16
          56          84         73
          56          85         10
          56          89         39
          56          90        157
          57           1         78
          57          14         22
          57          15        190
          57          16         76
          57          17        101
          57          18         64
          57          19          3
          57          20         81
          57          21        383
          57          22        149
          57          23         32
          57          24         36
          57          25        415
          57          26        116
          57          30        116
          57          31         45
          57          32         22
          57          34        177
          57          35        189
          57          36        137
          57          37        102
          57          38        175
          57          40        165
          57          41         85
          57          42        138
          57          43        137
          57          44         80
          57          45        258
          57          46        144
          57          47         37
          57          48         14
          57          49         51
          57          50        184
          57          51         28
          57          52        480
          57          53        121
          57          54        112
          57          55        412
          57          56        231
          57          57        315
          57          58         45
          57          59        123
          57          60        324
          57          61        185
          57          62        309
          57          63        445
          57          64        439
          57          65        398
          57          66        412
          57          67        147
          57          68        129
          57          69        131
          57          70         27
          57          71        292
          57          72        199
          57          73         76
          57          74         65
          57          75         69
          57          76         94
          57          77        328
          57          78        180
          57          79        310
          57          80         64
          57          81         10
          57          82          4
          57          83         37
          57          84        246
          57          86         11
          57          89        352
          57          90        450
          58           6         12
          58          17         11
          58          21         31
          58          22         18
          58          25         18
          58          34         52
          58          36         46
          58          37         27
          58          38         16
          58          40         27
          58          43         64
          58          44          8
          58          48         18
          58          49         29
          58          51         16
          58          52         41
          58          54         12
          58          55         13
          58          57         22
          58          58         31
          58          60         36
          58          62         10
          58          63         21
          58          64         58
          58          65         25
          58          66        144
          58          67        108
          58          68         12
          58          69         51
          58          77          6
          58          78         28
          58          79         23
          58          80         27
          58          90         23
          59           1         80
          59          11         12
          59          15         14
          59          16         33
          59          17         12
          59          18         35
          59          21        108
          59          22         13
          59          25        113
          59          26         14
          59          31          7
          59          34         58
          59          35         30
          59          36        221
          59          37         58
          59          38         88
          59          39         11
          59          41         20
          59          42        108
          59          43         79
          59          45         20
          59          46         31
          59          50         47
          59          51         18
          59          52         70
          59          53         19
          59          54        136
          59          55        109
          59          56        102
          59          57         51
          59          59         57
          59          60         33
          59          62         80
          59          63        139
          59          64         98
          59          65         57
          59          66        116
          59          68         23
          59          69         52
          59          70         41
          59          72         49
          59          74         14
          59          76         13
          59          77         55
          59          78         27
          59          79         74
          59          80          4
          59          81         14
          59          84        100
          59          86          7
          59          89         27
          59          90        110
          60           4         22
          60           5         12
          60           6         50
          60          11         43
          60          14         18
          60          15         11
          60          16         21
          60          17         13
          60          18         54
          60          20         38
          60          21         49
          60          22         39
          60          23         13
          60          25        100
          60          26         19
          60          29         16
          60          30         48
          60          33         20
          60          34         14
          60          35         68
          60          36        257
          60          37        138
          60          38         59
          60          39         22
          60          40         38
          60          41         38
          60          42        104
          60          43        100
          60          44         63
          60          45        107
          60          46         79
          60          47         60
          60          49         42
          60          50         35
          60          51         87
          60          52        202
          60          53         52
          60          54        229
          60          55        347
          60          56         81
          60          57        366
          60          58         29
          60          59         33
          60          60        245
          60          61         55
          60          62        117
          60          63        226
          60          64         54
          60          65        185
          60          66        167
          60          67         31
          60          68         34
          60          69         59
          60          70         26
          60          71         65
          60          74         11
          60          76          7
          60          77         64
          60          78         47
          60          79         22
          60          80         42
          60          81         15
          60          84         84
          60          89         87
          60          90        100
          61          15         19
          61          16          8
          61          17          7
          61          25         23
          61          31         29
          61          33         50
          61          34         60
          61          35         65
          61          36         70
          61          37         55
          61          39         22
          61          43         41
          61          45         30
          61          47         86
          61          50          7
          61          51         57
          61          52        143
          61          53         16
          61          54         88
          61          55        121
          61          56         79
          61          57         62
          61          60        158
          61          61        324
          61          62        112
          61          63         70
          61          64         23
          61          65         57
          61          68        151
          61          69         79
          61          70         16
          61          71         33
          61          74         49
          61          75         10
          61          76         22
          61          77         19
          61          81          6
          61          82         19
          61          84         44
          61          89         18
          61          90         22
          62           3         10
          62           5         15
          62           6         15
          62           9         15
          62          11         14
          62          15         13
          62          16         23
          62          21         28
          62          22         53
          62          24         48
          62          25        139
          62          26         56
          62          29         45
          62          30         12
          62          31         33
          62          33         15
          62          34         15
          62          35         45
          62          36        173
          62          37         54
          62          38         56
          62          39          5
          62          40         18
          62          42         56
          62          43         32
          62          44         19
          62          48         10
          62          49         58
          62          50         32
          62          51        111
          62          52        107
          62          53         18
          62          54        289
          62          55        233
          62          56        237
          62          57        348
          62          58         19
          62          59         55
          62          60        121
          62          61        117
          62          62        116
          62          63         64
          62          64        123
          62          65         95
          62          66        212
          62          67         76
          62          68         41
          62          69        170
          62          71         25
          62          72          6
          62          73         37
          62          75         30
          62          76         24
          62          77        106
          62          78         93
          62          79         50
          62          80        102
          62          82         38
          62          84        154
          62          85          8
          62          87         24
          62          89         51
          62          90         84
          63          11         76
          63          15         55
          63          16         19
          63          17         15
          63          19         15
          63          22         53
          63          23        111
          63          24         17
          63          25        126
          63          26         47
          63          29         11
          63          30         57
          63          31         24
          63          34         75
          63          35         46
          63          36        131
          63          37         93
          63          38         91
          63          39         37
          63          40         34
          63          41         63
          63          42         37
          63          43         88
          63          45         11
          63          46         26
          63          47        105
          63          48        145
          63          49         18
          63          50        122
          63          51         62
          63          52        108
          63          53        144
          63          54        165
          63          55        142
          63          56        195
          63          57        428
          63          58         12
          63          59        135
          63          60        244
          63          61         58
          63          62         54
          63          63        185
          63          64        186
          63          65        245
          63          66        133
          63          67        214
          63          68         51
          63          69         90
          63          70         78
          63          71         33
          63          72         70
          63          73        121
          63          74         24
          63          75         41
          63          76         13
          63          77         92
          63          78         48
          63          79        268
          63          80          8
          63          82         19
          63          84         86
          63          89         70
          63          90        119
          64           4         18
          64           5         15
          64           6         39
          64          15         35
          64          16          3
          64          20         12
          64          21         24
          64          22         12
          64          25         63
          64          31          9
          64          33         34
          64          34         77
          64          35         61
          64          36        237
          64          37         62
          64          38         99
          64          39         14
          64          40         21
          64          41         18
          64          42         54
          64          43         27
          64          44         33
          64          45         37
          64          46         60
          64          48         17
          64          49         68
          64          50         68
          64          51        188
          64          52        159
          64          53         45
          64          54        149
          64          55        312
          64          56        157
          64          57        530
          64          58         42
          64          59        122
          64          60         34
          64          61         23
          64          62        140
          64          63        217
          64          64         76
          64          65        191
          64          66        213
          64          67         44
          64          68         89
          64          69        266
          64          70         25
          64          72         24
          64          73         28
          64          74         13
          64          75         35
          64          76         76
          64          77        152
          64          78        123
          64          79         97
          64          80         11
          64          84         12
          64          85         22
          64          89         48
          64          90         78
          65           1         15
          65           2         12
          65           4          6
          65           5         18
          65           6         13
          65          10         29
          65          11         27
          65          15         71
          65          16        105
          65          17         35
          65          19          5
          65          20         45
          65          21        390
          65          22         66
          65          23         66
          65          24         48
          65          25        260
          65          26        121
          65          28         33
          65          29         25
          65          31         82
          65          34        219
          65          35         26
          65          36        170
          65          37         96
          65          38        102
          65          39         54
          65          40         69
          65          41        153
          65          42        245
          65          43        113
          65          44        117
          65          45        252
          65          46         73
          65          47         22
          65          48         70
          65          49         88
          65          50         44
          65          51        267
          65          52        388
          65          53        157
          65          54        231
          65          55        517
          65          56        253
          65          57        475
          65          58         30
          65          59         71
          65          60        178
          65          61         72
          65          62         89
          65          63        333
          65          64        214
          65          65        842
          65          66        680
          65          67        369
          65          68         75
          65          69        475
          65          70         41
          65          71        167
          65          72         97
          65          73         84
          65          74         14
          65          75        107
          65          76         69
          65          77        566
          65          78        298
          65          79        338
          65          80         68
          65          82         27
          65          84        265
          65          85         21
          65          89        184
          65          90        445
          66           2         47
          66           4         81
          66           5         15
          66           6         18
          66          14         50
          66          15        168
          66          16         91
          66          17        191
          66          18         32
          66          19          3
          66          20         19
          66          21        207
          66          22        310
          66          23         37
          66          24         13
          66          25        506
          66          26         33
          66          29         37
          66          30         50
          66          33          7
          66          34        135
          66          35         68
          66          36        195
          66          37        185
          66          38        158
          66          39         25
          66          40         64
          66          41        180
          66          42        123
          66          43        190
          66          45        180
          66          46        122
          66          47         83
          66          48         75
          66          49         67
          66          50         79
          66          51        168
          66          52        431
          66          53        146
          66          54        208
          66          55        628
          66          56        116
          66          57        377
          66          58        170
          66          59        144
          66          60        204
          66          61         50
          66          62        182
          66          63        155
          66          64        278
          66          65        725
          66          66       1039
          66          67        904
          66          68        375
          66          69        392
          66          70        108
          66          71        211
          66          72        127
          66          73         10
          66          74         16
          66          75        219
          66          76        168
          66          77        542
          66          78        306
          66          79        288
          66          80         87
          66          81         80
          66          82         20
          66          84        191
          66          85         22
          66          89        334
          66          90        454
          67           3         11
          67           4         13
          67          11         25
          67          15         37
          67          16         57
          67          17         96
          67          18         95
          67          19          4
          67          20         70
          67          21        202
          67          22        129
          67          23         66
          67          24        189
          67          25        484
          67          26         83
          67          33         28
          67          34         80
          67          35         15
          67          36        193
          67          37         90
          67          38        339
          67          39         14
          67          40        105
          67          42         18
          67          43         31
          67          44         63
          67          45        282
          67          46        221
          67          47        159
          67          48         41
          67          49         48
          67          50        159
          67          51        523
          67          52        505
          67          53        288
          67          54        259
          67          55        502
          67          56         39
          67          57        220
          67          58         93
          67          60         31
          67          61          7
          67          62         94
          67          63        123
          67          64         62
          67          65        319
          67          66        700
          67          67       1523
          67          68        356
          67          69        433
          67          70        107
          67          71        170
          67          72         92
          67          73         52
          67          74         17
          67          75        183
          67          76        231
          67          77        315
          67          78        278
          67          79        362
          67          80         28
          67          81         14
          67          84         98
          67          89        141
          67          90        358
          68           1         36
          68           3         11
          68           4         50
          68           9         25
          68          15         26
          68          16         49
          68          17        167
          68          18        121
          68          19         59
          68          20         37
          68          21        340
          68          22        155
          68          24         57
          68          25        179
          68          26         77
          68          29         18
          68          30         22
          68          34        141
          68          35        113
          68          36         58
          68          37         66
          68          38        232
          68          39         28
          68          40        185
          68          41        113
          68          42        210
          68          44         99
          68          45        204
          68          46        187
          68          48        196
          68          49         92
          68          50        436
          68          51        333
          68          52        601
          68          53        187
          68          54         83
          68          55        136
          68          56          7
          68          57        119
          68          58         29
          68          59         23
          68          60         63
          68          61        137
          68          62         31
          68          63         36
          68          64         67
          68          65         89
          68          66        281
          68          67        305
          68          68        330
          68          69        537
          68          70        230
          68          71        142
          68          72        351
          68          73         51
          68          74        109
          68          75        266
          68          76         88
          68          77        103
          68          78        122
          68          79        127
          68          80         45
          68          81         15
          68          82          4
          68          84         29
          68          89         62
          68          90        321
          69           1         11
          69           5         15
          69           6         24
          69          10         29
          69          11         48
          69          14         37
          69          15         68
          69          17        140
          69          18         21
          69          19         66
          69          21        506
          69          22        253
          69          23         23
          69          24        117
          69          25        112
          69          26         89
          69          34         85
          69          35         44
          69          36        126
          69          37        234
          69          38        530
          69          39         79
          69          40        296
          69          41        472
          69          42        644
          69          43        283
          69          44        177
          69          45        309
          69          46       1695
          69          47        727
          69          48        467
          69          49        311
          69          50        920
          69          51        735
          69          52        492
          69          53        264
          69          54         83
          69          55        131
          69          56          8
          69          57         50
          69          58         29
          69          59         56
          69          60         32
          69          61         56
          69          62        137
          69          63        121
          69          64        262
          69          65        325
          69          66        362
          69          67        516
          69          68        796
          69          69        932
          69          70        645
          69          71       1112
          69          72        784
          69          73        722
          69          74        843
          69          75        483
          69          76        325
          69          77        174
          69          78         47
          69          79        443
          69          80         14
          69          82         36
          69          85         10
          69          89          9
          69          90        214
          70          11         12
          70          16         44
          70          17         55
          70          19          3
          70          20          5
          70          21        198
          70          22         49
          70          24         58
          70          25         46
          70          26         10
          70          34         59
          70          35         15
          70          36         15
          70          37         50
          70          38         40
          70          39         13
          70          40         82
          70          41         59
          70          42        176
          70          43         97
          70          44        234
          70          45         69
          70          46        271
          70          47        110
          70          48         36
          70          49        128
          70          51         94
          70          52        113
          70          54          8
          70          55        186
          70          56         73
          70          57         27
          70          59         41
          70          60         26
          70          61         16
          70          62         39
          70          63         22
          70          64         13
          70          65          9
          70          66         60
          70          67        131
          70          68         24
          70          69        394
          70          70        256
          70          71        388
          70          72        288
          70          73        265
          70          74        133
          70          75         57
          70          77         71
          70          78         43
          70          79         50
          70          80         22
          70          81          8
          70          82         68
          70          85         15
          70          90         94
          71           1          7
          71           4         40
          71           6         16
          71          11         14
          71          13          5
          71          15         59
          71          16         39
          71          17         71
          71          18         56
          71          20          7
          71          21        153
          71          22        125
          71          23         48
          71          24         40
          71          25        142
          71          26         59
          71          31          4
          71          33          5
          71          34         18
          71          35         73
          71          36        110
          71          37         76
          71          38        170
          71          39         35
          71          40        120
          71          41         73
          71          42        164
          71          43        277
          71          44        249
          71          45        442
          71          46        341
          71          47        166
          71          48        104
          71          49        129
          71          50         42
          71          51        130
          71          52        172
          71          53         83
          71          54         80
          71          55        259
          71          56         86
          71          57        192
          71          60         38
          71          61         54
          71          62         42
          71          63         46
          71          65        103
          71          66        187
          71          67        225
          71          68        267
          71          69       1531
          71          70        315
          71          71        843
          71          72        512
          71          73        288
          71          74         30
          71          75        161
          71          76         45
          71          77        343
          71          78         98
          71          79         25
          71          80         29
          71          84         24
          71          85         10
          71          89        117
          71          90        124
          72           5          5
          72          14         24
          72          15         12
          72          17         47
          72          20          5
          72          21        217
          72          22         60
          72          23         94
          72          25         25
          72          26         20
          72          33        123
          72          34         29
          72          36         66
          72          37         31
          72          38         51
          72          40         65
          72          41         23
          72          42          9
          72          43        364
          72          44         50
          72          45        202
          72          46         63
          72          47         55
          72          48         20
          72          49        113
          72          50         39
          72          51        110
          72          52         39
          72          53         75
          72          54         15
          72          55        208
          72          56        105
          72          57        218
          72          58          9
          72          59         31
          72          64         24
          72          65        129
          72          66        184
          72          67         54
          72          68        348
          72          69        771
          72          70        228
          72          71        657
          72          72        722
          72          73        324
          72          74         49
          72          75         92
          72          76         22
          72          77        111
          72          78         33
          72          79          4
          72          84         74
          72          86         31
          72          89         50
          72          90        320
          73          16         17
          73          17         10
          73          21        127
          73          22         22
          73          25        170
          73          26          4
          73          34         33
          73          35          7
          73          36         36
          73          37         25
          73          38         27
          73          40         13
          73          41         15
          73          42         85
          73          43         19
          73          44         84
          73          45         10
          73          46        107
          73          47         71
          73          48         18
          73          49         28
          73          50        220
          73          51         30
          73          52          7
          73          53         14
          73          54          6
          73          57         83
          73          62         28
          73          64         28
          73          65         55
          73          66          5
          73          67         60
          73          68        132
          73          69        609
          73          70        156
          73          71        415
          73          72        214
          73          73        173
          73          74        114
          73          75        102
          73          76         52
          73          77         56
          73          78         70
          73          84         44
          73          85         67
          73          89         31
          73          90         58
          74          21        106
          74          22         65
          74          25         22
          74          36         19
          74          37          7
          74          38         33
          74          40         36
          74          41          7
          74          43         15
          74          44         35
          74          45         20
          74          47         14
          74          48          7
          74          49         57
          74          50          7
          74          51         28
          74          52         12
          74          53         47
          74          54          7
          74          55         25
          74          56         49
          74          57         49
          74          61         49
          74          62          7
          74          63          8
          74          64          7
          74          66          7
          74          67         31
          74          68        143
          74          69        743
          74          70        133
          74          71         35
          74          72         73
          74          73         92
          74          74        119
          74          75         99
          74          76         24
          74          77        269
          74          79         32
          74          81          7
          74          82         62
          74          84         27
          74          89         20
          74          90         73
          75           1          9
          75           3          9
          75          14         12
          75          15         91
          75          16         12
          75          17         24
          75          19         14
          75          21        116
          75          22         51
          75          23        112
          75          25         46
          75          26         55
          75          34         50
          75          35         55
          75          36          9
          75          37        103
          75          38        337
          75          39         24
          75          40         58
          75          41         43
          75          43         11
          75          45        203
          75          46        156
          75          47         73
          75          48         29
          75          50        107
          75          51        236
          75          52         42
          75          53        116
          75          54          4
          75          55         22
          75          57         39
          75          59         27
          75          60         91
          75          61         10
          75          62         30
          75          64         47
          75          65         43
          75          66        251
          75          67        121
          75          68        269
          75          69        349
          75          70         58
          75          71         82
          75          72        102
          75          73         79
          75          74        151
          75          75        183
          75          76        481
          75          77         88
          75          78         77
          75          79        257
          75          80         21
          75          82          8
          75          84         46
          75          89         50
          75          90        182
          76           1         46
          76           4         35
          76          15         13
          76          19         61
          76          22         33
          76          23          5
          76          24          7
          76          25         35
          76          26         40
          76          33        152
          76          35         23
          76          36         52
          76          37         57
          76          38         90
          76          39         18
          76          40         11
          76          41         20
          76          42        146
          76          43         26
          76          44        152
          76          45         56
          76          48         33
          76          50          7
          76          51         34
          76          52        144
          76          53         16
          76          55        173
          76          56         47
          76          57        103
          76          60         13
          76          62         24
          76          63         75
          76          64         62
          76          65         18
          76          66        191
          76          67        199
          76          68        106
          76          69        363
          76          70         23
          76          71         29
          76          73         30
          76          74         11
          76          75        482
          76          76        747
          76          77        228
          76          78         39
          76          79        196
          76          80         25
          76          81          7
          76          82         10
          76          84         28
          76          88         58
          76          89         33
          76          90        179
          77           1         20
          77           5         12
          77           6         35
          77           7         26
          77           9         51
          77          15         39
          77          16         21
          77          17        100
          77          18         15
          77          19          6
          77          21        144
          77          22         28
          77          23         18
          77          24         64
          77          25        120
          77          26        121
          77          30         12
          77          31         12
          77          34        147
          77          35         15
          77          36        113
          77          37        109
          77          38        178
          77          39         23
          77          40         76
          77          41        117
          77          42         64
          77          43        223
          77          45         88
          77          46         37
          77          47         10
          77          48         60
          77          49        121
          77          50         71
          77          51        242
          77          52        197
          77          53         97
          77          54         73
          77          55        267
          77          56        161
          77          57        266
          77          58         53
          77          59         51
          77          60         26
          77          61         19
          77          62         43
          77          63        123
          77          64        118
          77          65        429
          77          66        737
          77          67        254
          77          68        167
          77          69        121
          77          70         55
          77          71        344
