-79.31193857309648, 43.66501282360373
-79.31670143223762, 43.65815392558689
-79.3241832019964, 43.661464602659315
-79.33393314774113, 43.65813577446156
-79.3442179929021, 43.65486017762081
-79.33648810528527, 43.65227640357782
-79.32953389169249, 43.63251992851482
-79.33431076690586, 43.64619304711141
-79.34602532541278, 43.638699668281305
-79.34883989513438, 43.64621752297454
-79.35378128751374, 43.643023061522584
-79.35194399656511, 43.650568435869054
-79.35810301286898, 43.6478733024719
-79.3544880508924, 43.65319470049591
-79.35973180569924, 43.650955734027455
-79.3588619221467, 43.65509943617571
-79.36005746833506, 43.65868143892325
-79.3611394263136, 43.661899825007296
-79.36225490772867, 43.66521785730084
-79.36505117261022, 43.67038960003977
-79.37523468524934, 43.66961671227979
-79.37308979051912, 43.665271817541765
-79.37138920692682, 43.660851754523094
-79.36952233382549, 43.65654455868577
-79.36801711336095, 43.652592547634484
-79.3664131597091, 43.648975569503015
-79.36376970340442, 43.646880482050804
-79.36784813314596, 43.64565810522399
-79.36426670969254, 43.64475652883592
-79.37143106767489, 43.642085825899485
-79.37082396722562, 43.64474066049095
-79.3728615952874, 43.64413464467833
-79.37459983247265, 43.64367501498181
-79.37345537421243, 43.64699424277251
-79.37494406827219, 43.64886972674627
-79.37559412762067, 43.65142959835104
-79.3770409738187, 43.65478393185505
-79.37872015444268, 43.65916926199529
-79.37883101780388, 43.664064069306015
-79.3819549337796, 43.66342980080554
-79.3807525793378, 43.66865745039785
-79.38386010099731, 43.66797042376981
-79.38395802041373, 43.67255491690467
-79.39271810539708, 43.67680113268656
-79.39206841048663, 43.67185209125933
-79.38701305729626, 43.66731545821528
-79.39092062490562, 43.66627009960121
-79.38514339513709, 43.66285548718826
-79.38928578176831, 43.662084688849355
-79.38338897395683, 43.658528830652855
-79.3870933099456, 43.65780458625568
-79.38152185852968, 43.65405401041422
-79.3852159143366, 43.653295375632524
-79.37977805294261, 43.65053727099921
-79.3838653273943, 43.64964938393104
-79.37857049463054, 43.64759777075828
-79.38261597975142, 43.64668703217372
-79.37925531006675, 43.64516936539634
-79.37903612911776, 43.64343967877473
-79.37774660164858, 43.64189733680445
-79.3770891443237, 43.64015351818256
-79.38525566582572, 43.638909964492484
-79.38467373659124, 43.64258157290876
-79.39027027813903, 43.64133104831861
-79.39004837567913, 43.645099557261744
-79.39124469404571, 43.64806870880017
-79.39237101134032, 43.65186162706814
-79.39420860711968, 43.656385829372965
-79.39679864521258, 43.66134058791527
-79.39832705084082, 43.66595437143403
-79.40072856817352, 43.672103788414944
-79.40926455843861, 43.67027897988125
-79.4066730767589, 43.66408349437813
-79.40499098350328, 43.65975820363792
-79.4028032091074, 43.65476542939415
-79.40113632771276, 43.65010631634588
-79.3995305654035, 43.64632734343741
-79.39835864529695, 43.64318854453575
-79.39672264490278, 43.63998943345528
-79.39609849099573, 43.63676767615158
-79.38159421409829, 43.623009525768936
-79.40014932414084, 43.6338689996101
-79.40593437760518, 43.63463409596337
-79.40426512614613, 43.637680028475586
-79.41365376035982, 43.635610254868006
-79.41392706382562, 43.63106321501297
-79.42239659886835, 43.630688797197465
-79.42367299240915, 43.633646720977595
-79.41948857245036, 43.63846419185792
-79.41089427754893, 43.64292037975427
